pred,actual,seqs,loss
0.364752858877182,0,134340,0.4537411630153656
0.6984375715255737,1,17780,0.3589094877243042
0.37251490354537964,0,93980,0.4660353660583496
0.4536263942718506,0,80920,0.6044522523880005
0.45993101596832275,1,114418,0.7766788005828857
0.705919086933136,1,12369,0.34825465083122253
0.37976500391960144,0,135911,0.47765684127807617
0.748190701007843,1,19978,0.2900973856449127
0.45795008540153503,1,177069,0.7809950709342957
0.4130679965019226,0,82902,0.5328463315963745
0.4247274398803711,0,222609,0.5529113411903381
0.4731694757938385,1,73562,0.74830162525177
0.38052675127983093,0,167489,0.4788857698440552
0.61297607421875,1,22187,0.4894293546676636
0.4289037585258484,0,238661,0.5601975321769714
0.4037172496318817,0,146312,0.5170403122901917
0.7618339657783508,1,17700,0.2720266282558441
0.5552660822868347,0,37149,0.810279130935669
0.3941691517829895,0,152433,0.5011544823646545
0.4929136633872986,0,123268,0.6790739893913269
0.4065762460231781,0,256067,0.5218465328216553
0.4265909790992737,0,90302,0.5561559796333313
0.4132441282272339,0,219289,0.5331464409828186
0.3948588967323303,0,181554,0.502293586730957
0.4281351566314697,0,257248,0.5588526129722595
0.6943158507347107,1,24746,0.36482831835746765
0.40798574686050415,0,109544,0.524224579334259
0.5058768391609192,1,41038,0.6814620494842529
0.4265454411506653,0,100581,0.5560765862464905
0.7161825895309448,1,5658,0.3338201344013214
0.3940500319004059,0,126860,0.5009578466415405
0.5258105397224426,0,110696,0.7461483478546143
0.4107254445552826,0,158091,0.5288630723953247
0.473214715719223,0,137701,0.6409622430801392
0.6941936612129211,1,13528,0.365004301071167
0.4893248677253723,0,127930,0.6720216274261475
0.5367092490196228,0,111233,0.7694004774093628
0.4084499478340149,0,141953,0.5250089764595032
0.6814773082733154,1,7177,0.3834923207759857
0.3894197642803192,1,169650,0.9430974125862122
0.39753109216690063,0,127278,0.5067192316055298
0.4978162348270416,0,70398,0.6887891888618469
0.5365210175514221,0,107455,0.7689942121505737
0.4045369029045105,0,240538,0.5184158682823181
0.3482496440410614,0,142327,0.42809367179870605
0.3839796483516693,0,96990,0.4844752848148346
0.3769376873970032,0,66663,0.47310876846313477
0.49776485562324524,0,144199,0.6886868476867676
0.585427463054657,1,39064,0.5354130268096924
0.6931980848312378,1,7445,0.36643949151039124
0.45857757329940796,0,83968,0.6135554909706116
0.5604684948921204,1,46796,0.5789822340011597
0.6529680490493774,1,20990,0.4262270927429199
0.703050971031189,1,15029,0.3523258864879608
0.3746338486671448,0,220021,0.4694179594516754
0.4188932180404663,0,195398,0.5428207516670227
0.39499014616012573,0,132154,0.5025105476379395
0.39197805523872375,0,177046,0.4975442886352539
0.6987669467926025,1,29270,0.35843801498413086
0.3644397258758545,0,80171,0.45324835181236267
0.5158814787864685,0,80133,0.7254255414009094
0.5986873507499695,1,99389,0.5130157470703125
0.3792910873889923,0,146036,0.4768930673599243
0.5665156245231628,1,42684,0.5682505965232849
0.4025949239730835,0,156529,0.5151598453521729
0.47738173604011536,0,106275,0.6489039659500122
0.4878943860530853,1,75794,0.7176563143730164
0.528022289276123,1,48049,0.6386168003082275
0.6608536839485168,1,2917,0.4142228364944458
0.7411258816719055,1,7480,0.2995847761631012
0.4122980237007141,1,162850,0.8860088586807251
0.4586227834224701,0,77877,0.6136389970779419
0.47054463624954224,0,91332,0.6359063982963562
0.7122177481651306,1,12489,0.33937159180641174
0.4030044376850128,0,145881,0.5158455967903137
0.37652695178985596,0,162601,0.47244974970817566
0.49110719561576843,0,156584,0.6755179166793823
0.7093055248260498,0,64456,1.2354824542999268
0.6061826944351196,1,29722,0.5005738735198975
0.5222377181053162,1,88862,0.6496323943138123
0.44210192561149597,0,127696,0.5835790038108826
0.628923773765564,1,8244,0.46374523639678955
0.5353173613548279,1,23459,0.6248955130577087
0.5034106969833374,1,19695,0.6863489747047424
0.40725305676460266,0,71463,0.5229877233505249
0.6860845685005188,1,7370,0.37675437331199646
0.6688961386680603,1,45251,0.4021264910697937
0.4035096764564514,0,101001,0.5166922807693481
0.589524507522583,1,158666,0.5284389853477478
0.5940224528312683,0,72024,0.9014574289321899
0.6351093649864197,1,23766,0.45395806431770325
0.44914600253105164,0,98249,0.5962854623794556
0.36051955819129944,0,134469,0.4470992386341095
0.6341083645820618,1,27231,0.4555354118347168
0.6753814816474915,1,13745,0.3924776017665863
0.36147990822792053,0,251066,0.4486021399497986
0.41473570466041565,0,79946,0.5356917381286621
0.6369218826293945,1,90600,0.45110827684402466
0.47391456365585327,0,147543,0.6422916650772095
0.41093623638153076,0,145434,0.5292208194732666
0.6861202120780945,1,1519,0.3767024278640747
0.5262094140052795,1,47220,0.6420560479164124
0.43259719014167786,0,248271,0.5666857957839966
0.37790942192077637,0,71134,0.47466957569122314
0.7036640644073486,1,14303,0.3514542281627655
0.7113314270973206,1,46182,0.3406168222427368
0.6330063939094543,1,42867,0.45727476477622986
0.43580761551856995,0,91221,0.5723599791526794
0.4006798565387726,0,168329,0.5119593739509583
0.6659200191497803,1,68651,0.4065857231616974
0.6828206181526184,1,51091,0.38152310252189636
