pred,actual,seqs,loss
0.35386526584625244,0,257248,0.4367472231388092
0.639488935470581,1,75794,0.447085976600647
0.2963124215602875,0,177046,0.3514208197593689
0.523902416229248,0,91332,0.7421324253082275
0.7599762082099915,1,14303,0.27446815371513367
0.6076123118400574,1,41038,0.49821823835372925
0.558893620967865,0,82902,0.818469226360321
0.7207739949226379,1,5658,0.3274296522140503
0.5193171501159668,1,73562,0.655240535736084
0.28991833329200745,0,137701,0.3423753082752228
0.22080262005329132,0,220021,0.249490886926651
0.6088060140609741,1,7480,0.4962555766105652
0.6468843221664429,0,71134,1.0409595966339111
0.6072832942008972,1,23766,0.4987598657608032
0.23709891736507416,0,77877,0.27062690258026123
0.2809237241744995,0,106275,0.32978785037994385
0.6801304221153259,1,42867,0.3854707181453705
0.6514233946800232,0,144199,1.0538972616195679
0.3865920305252075,0,127696,0.48872503638267517
0.2572768032550812,0,142327,0.2974318563938141
0.2909148931503296,0,141953,0.34377971291542053
0.6162099838256836,0,222609,0.9576597213745117
0.42459535598754883,0,240538,0.5526817440986633
0.4164203107357025,0,248271,0.5385742783546448
0.4710277318954468,0,145434,0.6368192434310913
0.530133068561554,1,39064,0.6346272230148315
0.22647370398044586,0,107455,0.25679561495780945
0.7687972784042358,1,13745,0.26292794942855835
0.4435943067073822,0,93980,0.5862575769424438
0.7319024205207825,1,20990,0.3121080696582794
0.311942458152771,0,162601,0.37388280034065247
0.6124255061149597,0,181554,0.9478472471237183
0.31038931012153625,0,70398,0.371628075838089
0.6300493478775024,0,90302,0.9943856596946716
0.6525498628616333,1,12369,0.4268677234649658
0.34848546981811523,0,167489,0.4284555912017822
0.3331495225429535,0,251066,0.4051894247531891
0.40115103125572205,0,146036,0.5127458572387695
0.7185360193252563,1,15029,0.33053943514823914
0.7778022289276123,1,12489,0.2512829899787903
0.656180739402771,0,66663,1.0676391124725342
0.32455307245254517,0,71463,0.3923806846141815
0.5176345109939575,0,111233,0.7290531992912292
0.32131242752075195,0,132154,0.38759440183639526
0.2309238463640213,0,80133,0.2625652849674225
0.2648831605911255,0,145881,0.30772581696510315
0.3271530568599701,0,127930,0.39623740315437317
0.5344055891036987,0,158091,0.7644404172897339
0.6904332637786865,1,7177,0.3704359531402588
0.3916604518890381,1,22187,0.9373600482940674
0.2265813797712326,0,168329,0.2569348216056824
0.442577987909317,1,114418,0.815138578414917
0.7446836829185486,1,7370,0.2947957515716553
0.5757765173912048,1,45251,0.5520356893539429
0.33594244718551636,0,64456,0.40938645601272583
0.6351413726806641,0,156529,1.0082453489303589
0.335731565952301,0,80920,0.4090689420700073
0.5084304809570312,0,134340,0.7101519107818604
0.5716561675071716,1,29270,0.5592175722122192
0.1845102161169052,0,195398,0.20396637916564941
0.18677549064159393,0,238661,0.20674805343151093
0.5227192640304565,1,46796,0.6487107276916504
0.27816715836524963,0,100581,0.3259616792201996
0.6927817463874817,1,13528,0.3670402765274048
0.17889335751533508,0,256067,0.19710227847099304
0.4926126301288605,0,98249,0.6784805059432983
0.3682868778705597,1,169650,0.9988930821418762
0.5291755795478821,1,68651,0.6364349722862244
0.5936702489852905,1,90600,0.5214312672615051
0.5391325354576111,1,42684,0.6177938580513
0.49232110381126404,1,24746,0.7086241245269775
0.18305009603500366,0,37149,0.202177494764328
0.24368996918201447,0,91221,0.2793039083480835
0.7211320400238037,1,23459,0.32693302631378174
0.5907420516014099,0,79946,0.8934096097946167
0.6647419929504395,0,135911,1.0928548574447632
0.28790441155433655,0,127278,0.3395431339740753
0.5428605079650879,0,83968,0.7827666997909546
0.3615880608558655,1,99389,1.0172497034072876
0.5955188274383545,1,158666,0.5183222889900208
0.31050512194633484,0,146312,0.37179601192474365
0.611517608165741,1,51091,0.49181151390075684
0.3992236256599426,1,177069,0.9182335734367371
0.5184451937675476,1,48049,0.6569209694862366
0.564628005027771,0,101001,0.8315544724464417
0.5851803421974182,1,17780,0.5358352065086365
0.5438887476921082,1,162850,0.6090105772018433
0.22975824773311615,0,156584,0.26105085015296936
0.707503080368042,1,1519,0.34601330757141113
0.3379454016685486,0,219289,0.412407249212265
0.6621432900428772,1,17700,0.4122732877731323
0.551933765411377,0,126860,0.802814245223999
0.5699136257171631,0,96990,0.8437691926956177
0.6844160556793213,1,8244,0.37918928265571594
0.6142875552177429,1,27231,0.4872921109199524
0.34362930059432983,0,109544,0.42102956771850586
0.29901382327079773,0,147543,0.35526710748672485
0.6166253685951233,1,46182,0.4834936261177063
0.47260263562202454,0,72024,0.639801025390625
0.3062266409397125,0,134469,0.36560994386672974
0.6118757128715515,1,47220,0.49122610688209534
0.34497004747390747,1,29722,1.0642976760864258
0.5346972942352295,0,152433,0.7650671005249023
0.2874372899532318,0,110696,0.33888736367225647
0.6714127063751221,1,2917,0.39837127923965454
0.7828795313835144,1,7445,0.24477645754814148
0.47538071870803833,1,88862,0.7436392903327942
0.33798888325691223,0,123268,0.4124729335308075
0.2334361970424652,0,80171,0.26583734154701233
0.7169064283370972,1,19695,0.3328099548816681
0.3299487233161926,1,19978,1.1088180541992188
