pred,actual,seqs,loss
0.5495998859405518,0,145881,0.7976189851760864
0.5617411136627197,1,5658,0.5767141580581665
0.5486520528793335,0,135911,0.7955167293548584
0.550966203212738,0,109544,0.8006571531295776
0.5730267763137817,1,12369,0.5568228363990784
0.5606199502944946,1,12489,0.5787120461463928
0.552021861076355,0,147543,0.8030108213424683
0.5619449019432068,1,25399,0.5763514637947083
0.5701723098754883,1,7177,0.5618166923522949
0.5538465976715088,0,71134,0.8070924282073975
0.5511416792869568,0,142327,0.8010479807853699
0.5633277297019958,1,90600,0.5738937258720398
0.5545369982719421,0,74702,0.8086410760879517
0.5539363622665405,1,13528,0.5907054543495178
0.5536899566650391,0,80920,0.8067414164543152
0.5529049634933472,0,92854,0.8049840927124023
0.563876748085022,1,96926,0.5729196071624756
0.5519331097602844,0,168329,0.8028127551078796
0.560018002986908,0,80133,0.8210214376449585
0.5524297952651978,0,134469,0.8039218783378601
0.5540235042572021,0,101001,0.8074890375137329
0.5527240633964539,0,162601,0.8045795559883118
0.5637671947479248,0,79946,0.82957923412323
0.5570453405380249,0,91221,0.8142878413200378
0.5489108562469482,0,216753,0.796090304851532
0.5462945103645325,1,88862,0.6045970320701599
0.5553809404373169,0,93980,0.8105373978614807
0.5690162181854248,1,29722,0.5638463497161865
0.5553570985794067,0,123268,0.8104838132858276
0.5552460551261902,1,73562,0.5883439183235168
0.5547972917556763,0,111859,0.8092255592346191
0.5586219429969788,0,72024,0.8178535103797913
0.5539275407791138,0,256067,0.8072738647460938
0.5732950568199158,0,66663,0.8516625165939331
0.5510041117668152,1,18253,0.5960130095481873
0.5532181859016418,0,127278,0.8056849241256714
0.5532941222190857,0,144068,0.8058549165725708
0.5512518286705017,0,98249,0.8012934327125549
0.5524255037307739,1,22187,0.5934367179870605
0.5540622472763062,1,45251,0.590478241443634
0.552442193031311,0,100581,0.8039495944976807
0.5574803948402405,0,251066,0.8152705430984497
0.552198588848114,0,77877,0.8034054040908813
0.5527721643447876,0,166515,0.8046871423721313
0.5479626059532166,0,87367,0.7939903736114502
0.5513795614242554,0,257248,0.8015781044960022
0.5513161420822144,0,204472,0.801436722278595
0.5536671280860901,0,277917,0.8066902756690979
0.545497715473175,1,15245,0.6060566902160645
0.5584473013877869,1,133752,0.5825950503349304
0.5522054433822632,0,240538,0.8034207224845886
0.5512852072715759,1,23766,0.5955029726028442
0.5486567616462708,1,99389,0.6002822518348694
0.5560083389282227,1,14303,0.5869719982147217
0.5492405295372009,0,145434,0.7968214154243469
0.5459453463554382,0,61602,0.7895377278327942
0.5534870624542236,0,96990,0.8062869310379028
0.5498601198196411,0,132154,0.7981969118118286
0.554774820804596,1,7370,0.5891929864883423
0.5472783446311951,0,87892,0.7924777865409851
0.5526982545852661,0,82902,0.8045218586921692
0.5558187365531921,1,24746,0.5873130559921265
0.5491654872894287,0,134340,0.7966549396514893
0.55186927318573,1,20990,0.5944440960884094
0.5457580089569092,0,219289,0.7891252040863037
0.5551134943962097,0,111233,0.8099360466003418
0.5547367334365845,1,29270,0.5892616510391235
0.5474662780761719,1,177069,0.602454423904419
0.5533701777458191,1,46796,0.5917280912399292
0.5543116927146912,1,78545,0.5900281071662903
0.5445414781570435,1,67125,0.6078111529350281
0.5470981001853943,0,113668,0.792079746723175
0.5565667152404785,0,238661,0.8132079243659973
0.5522544980049133,1,238997,0.5937463045120239
0.5490339398384094,0,167489,0.7963631749153137
0.550237774848938,0,222609,0.7990362048149109
0.547917366027832,0,114695,0.7938902974128723
0.5512481927871704,0,91332,0.8012853264808655
0.5484239459037781,1,17700,0.6007066965103149
0.5556632280349731,1,42867,0.5875928997993469
0.5484851002693176,0,37149,0.7951469421386719
0.5644598007202148,1,27231,0.5718861222267151
0.5681212544441223,1,1550,0.565420389175415
0.5494930148124695,1,47220,0.5987592339515686
0.5505952835083008,0,146312,0.7998314499855042
0.5625467896461487,1,114418,0.5752809643745422
0.5691500902175903,1,1741,0.5636110901832581
0.5456291437149048,0,220021,0.7888415455818176
0.5530902743339539,1,75794,0.5922340154647827
0.5434772968292236,0,99547,0.7841168642044067
0.544942319393158,1,19978,0.6070753335952759
0.5502591133117676,0,248271,0.7990836501121521
0.5452687740325928,0,107960,0.7880487442016602
0.5487191081047058,1,102108,0.6001685857772827
0.574333131313324,1,17780,0.5545457005500793
0.5456721186637878,0,139303,0.7889361381530762
0.543106198310852,0,190795,0.7833042740821838
0.5599299669265747,1,2917,0.5799435377120972
0.5484641194343567,0,80171,0.7951004505157471
0.5525121688842773,0,158091,0.8041059374809265
0.5463470816612244,1,15029,0.6045008301734924
0.5470924377441406,1,7445,0.6031374931335449
0.5440493226051331,0,127930,0.7853706479072571
0.5492130517959595,0,107455,0.7967604398727417
0.5495349168777466,1,42684,0.5986829996109009
0.5467821955680847,1,169650,0.6037047505378723
0.5473777651786804,1,39064,0.6026160717010498
0.5516150593757629,0,126860,0.8021031618118286
0.5713648796081543,0,71463,0.8471492528915405
0.5604521632194519,1,1147,0.5790113806724548
0.5718066096305847,1,48049,0.5589544773101807
