pred,actual,seqs,loss
0.49429765343666077,0,158091,0.6818070411682129
0.501846969127655,1,47220,0.689460039138794
0.495841383934021,0,222609,0.684864342212677
0.493956059217453,0,144068,0.6811317801475525
0.5020422339439392,1,19695,0.6890710592269897
0.4958323538303375,1,162850,0.7015174031257629
0.4993392527103424,0,127930,0.691826581954956
0.5033435821533203,1,88862,0.6864822506904602
0.5177739262580872,1,1741,0.6582165956497192
0.5098698735237122,0,107960,0.71308434009552
0.5006887316703796,0,80920,0.6945255994796753
0.49943214654922485,1,99389,0.6942835450172424
0.5049070119857788,0,216753,0.7030096650123596
0.5132095813751221,1,7480,0.6670709848403931
0.5132830739021301,0,96990,0.7200725674629211
0.5017514824867249,0,77877,0.6966562867164612
0.5047028064727783,1,67125,0.6837854981422424
0.5053749680519104,0,91221,0.7039552927017212
0.5045737028121948,0,156529,0.7023366689682007
0.5026220679283142,0,80171,0.6984051465988159
0.5039781332015991,0,114695,0.7011352777481079
0.5050640106201172,0,100581,0.7033268213272095
0.5168301463127136,0,74702,0.727387011051178
0.5049254894256592,0,113668,0.703046977519989
0.5042880773544312,0,134469,0.7017603516578674
0.5100770592689514,1,96926,0.6731934547424316
0.5107038021087646,0,147543,0.7147872447967529
0.5055481791496277,1,238997,0.682111918926239
0.5023162364959717,0,166515,0.6977904438972473
0.5063766837120056,1,42684,0.6804744601249695
0.5060408115386963,0,238661,0.705302357673645
0.5014549493789673,0,144199,0.6960613131523132
0.50362628698349,0,99547,0.7004261612892151
0.5021281838417053,0,126860,0.6974126100540161
0.5080046653747559,1,23766,0.6772646307945251
0.5009130835533142,0,127278,0.6949750185012817
0.5046936273574829,0,98249,0.7025787830352783
0.5008507966995239,0,37149,0.6948502063751221
0.5018461346626282,1,68651,0.6894617080688477
0.5132376551628113,1,13745,0.6670162677764893
0.49992185831069946,0,90302,0.6929908990859985
0.49885690212249756,0,135911,0.6908636093139648
0.5040392875671387,0,257248,0.7012585401535034
0.5003469586372375,0,139303,0.6938413381576538
0.5064117908477783,0,110696,0.7060536742210388
0.5006780028343201,0,87367,0.6945040822029114
0.4969370663166046,0,111859,0.6870400309562683
0.4973607659339905,0,107455,0.6878826022148132
0.503962516784668,1,51091,0.685253381729126
0.501802384853363,1,41038,0.689548909664154
0.4986521601676941,0,141953,0.6904551386833191
0.5023525953292847,1,78545,0.6884530186653137
0.5009896755218506,1,29270,0.691169798374176
0.5123633742332458,1,1519,0.6687211990356445
0.4953128695487976,0,132154,0.6838166117668152
0.49146023392677307,0,137701,0.6762118935585022
0.5001198649406433,0,167489,0.6933869123458862
0.5007121562957764,0,87892,0.6945725083351135
0.49960383772850037,1,133752,0.6939398050308228
0.4920184910297394,0,177046,0.6773102283477783
0.4909716546535492,0,146036,0.6752516031265259
0.49734529852867126,1,42867,0.6984707117080688
0.4904271960258484,0,123268,0.6741825342178345
0.5062602162361145,1,1550,0.6807044744491577
0.49085143208503723,0,146312,0.6750154495239258
0.4925885796546936,0,106275,0.6784331202507019
0.49816545844078064,1,18253,0.696823000907898
0.49089911580085754,1,114418,0.7115166187286377
0.4979778528213501,1,23459,0.6971997022628784
0.48933812975883484,1,102108,0.7147015333175659
0.4925805926322937,1,15245,0.7080972194671631
0.49212121963500977,0,127696,0.6775124669075012
0.4918866753578186,0,83968,0.677050769329071
0.489070862531662,1,158666,0.7152478694915771
0.4899727702140808,0,181554,0.6732911467552185
0.49416446685791016,0,82902,0.6815437078475952
0.4894154965877533,0,64456,0.6721991300582886
0.4866108298301697,0,152433,0.6667211055755615
0.4949818551540375,1,27231,0.7032341957092285
0.4926643669605255,1,19978,0.7079271078109741
0.4941328763961792,0,66663,0.6814812421798706
0.48907965421676636,1,75794,0.7152299284934998
0.49712079763412476,1,29722,0.6989222168922424
0.5001339912414551,1,8244,0.6928792595863342
0.48926210403442383,0,190795,0.6718987226486206
0.4935287535190582,1,46182,0.7061741352081299
0.49736353754997253,1,12369,0.698434054851532
0.49137139320373535,0,61602,0.6760371923446655
0.49931600689888,1,22187,0.694516122341156
0.49065104126930237,0,168329,0.6746219396591187
0.49866756796836853,1,14303,0.6958156228065491
0.49096348881721497,0,248271,0.6752355098724365
0.4930359423160553,0,70398,0.6793151497840881
0.4959474503993988,1,48049,0.7012853026390076
0.5226917862892151,1,1147,0.6487632989883423
0.4896504878997803,0,156584,0.6726594567298889
0.4932098686695099,0,71134,0.6796582937240601
0.5040287971496582,1,13528,0.6851218938827515
0.49050793051719666,0,220021,0.6743409633636475
0.5060229301452637,0,101001,0.7052661776542664
0.49627208709716797,1,39064,0.7006309628486633
0.5015524625778198,1,25399,0.6900470852851868
0.4990076422691345,0,195398,0.6911644339561462
0.49988701939582825,0,92854,0.6929212212562561
0.49719932675361633,1,177069,0.6987642645835876
0.507402777671814,1,15029,0.6784501671791077
0.4911420941352844,1,169650,0.7110217809677124
0.4921456575393677,0,277917,0.6775606274604797
0.49396613240242004,0,204472,0.6811516880989075
0.5064204335212708,1,17700,0.6803880333900452
0.5100989937782288,1,5658,0.6731504797935486
