pred,actual,seqs,loss
0.48147472739219666,0,71463,0.6567665338516235
0.487379252910614,1,13745,0.7187126874923706
0.4799972176551819,0,74702,0.6539211273193359
0.4802452027797699,0,123268,0.6543981432914734
0.48462021350860596,1,17780,0.7243897914886475
0.48133718967437744,1,75794,0.7311872243881226
0.4799867868423462,0,142327,0.6539010405540466
0.4823788106441498,1,177069,0.7290255427360535
0.4817538857460022,1,67125,0.7303218841552734
0.4801543653011322,0,222609,0.6542233824729919
0.47865030169487,0,256067,0.651334285736084
0.4819706678390503,1,45251,0.7298720479011536
0.48261216282844543,0,61602,0.6589624881744385
0.4911542534828186,1,1519,0.7109970450401306
0.48091086745262146,0,72024,0.6556797027587891
0.48063915967941284,0,152433,0.6551563739776611
0.4828232526779175,1,96926,0.7281046509742737
0.48127201199531555,0,181554,0.6563756465911865
0.48160845041275024,0,109544,0.6570244431495667
0.4829651415348053,0,110696,0.6596449613571167
0.48401957750320435,0,66663,0.6616864800453186
0.48041680455207825,0,141953,0.654728353023529
0.4820287227630615,0,111859,0.6578354835510254
0.48070842027664185,0,127696,0.6552897691726685
0.4819236695766449,0,190795,0.6576327085494995
0.4803602695465088,1,158666,0.7332189083099365
0.4833763539791107,0,177046,0.6604406237602234
0.48268625140190125,1,162850,0.7283884286880493
0.48182809352874756,0,80133,0.6574482321739197
0.47877439856529236,1,133752,0.7365257740020752
0.4799170196056366,0,146036,0.653766930103302
0.479959100484848,0,166515,0.6538478136062622
0.47939231991767883,0,167489,0.6527585387229919
0.4803345799446106,0,162601,0.6545701026916504
0.4961296617984772,1,1147,0.7009179592132568
0.4846360385417938,0,92854,0.6628819108009338
0.4797857105731964,0,144068,0.6535144448280334
0.4816344380378723,0,99547,0.6570745706558228
0.4854189157485962,1,68651,0.722743034362793
0.48551592230796814,1,27231,0.7225431799888611
0.4813776910305023,0,144199,0.6565793752670288
0.48277929425239563,0,70398,0.6592856049537659
0.48033323884010315,0,195398,0.654567539691925
0.4832378625869751,0,277917,0.6601725816726685
0.4838952124118805,0,113668,0.6614454388618469
0.48130351305007935,0,147543,0.6564363837242126
0.48083803057670593,0,107960,0.6555393934249878
0.48205846548080444,0,79946,0.6578929424285889
0.4887077510356903,1,18253,0.7159906029701233
0.48510003089904785,1,15245,0.7234001755714417
0.4816437363624573,0,145881,0.6570925116539001
0.4941662847995758,1,1550,0.7048832178115845
0.4866895377635956,1,7480,0.7201288342475891
0.48339006304740906,1,25399,0.7269313931465149
0.4809967875480652,0,98249,0.6558452248573303
0.47706934809684753,0,137701,0.6483064293861389
0.4786849021911621,0,156584,0.651400625705719
0.4803115129470825,0,238661,0.6545256972312927
0.4879804253578186,1,2917,0.7174800038337708
0.47911620140075684,0,107455,0.6522282958030701
0.4788037836551666,0,114695,0.6516286730766296
0.47888854146003723,1,238997,0.7362874150276184
0.4799414277076721,0,145434,0.6538138389587402
0.48035383224487305,1,51091,0.733232319355011
0.47963741421699524,0,127278,0.6532294154167175
0.48802420496940613,0,64456,0.6694779396057129
0.48415571451187134,1,46182,0.725348711013794
0.4805507957935333,1,78545,0.7328223586082458
0.4870351552963257,1,12369,0.719419002532959
0.4897473454475403,1,7445,0.7138656377792358
0.4780098497867584,1,90600,0.7381239533424377
0.4816861152648926,0,87892,0.657174289226532
0.48102355003356934,0,111233,0.655896782875061
0.4837649464607239,1,23459,0.7261561155319214
0.4800598919391632,0,204472,0.6540416479110718
0.47740480303764343,0,219289,0.6489481329917908
0.47841018438339233,0,251066,0.6508737802505493
0.4798644185066223,0,106275,0.6536657810211182
0.48400476574897766,1,20990,0.725660502910614
0.48346585035324097,1,8244,0.7267745733261108
0.4810313880443573,0,240538,0.6559118628501892
0.48598092794418335,1,7370,0.7215859293937683
0.47845134139060974,1,29722,0.7372007369995117
0.48572272062301636,1,12489,0.7221173644065857
0.4804683327674866,0,135911,0.6548275351524353
0.48337021470069885,1,41038,0.7269724607467651
0.4867255687713623,1,46796,0.7200548052787781
0.4788495600223541,0,134340,0.6517165303230286
0.49142345786094666,1,1741,0.7104490995407104
0.4791213572025299,0,90302,0.6522381901741028
0.48394808173179626,1,102108,0.7257776260375977
0.48119041323661804,0,216753,0.6562183499336243
0.4779632091522217,0,126860,0.6500172019004822
0.481667697429657,1,114418,0.7305008172988892
0.48881909251213074,1,7177,0.7157627940177917
0.483061820268631,0,93980,0.6598320007324219
0.48135367035865784,0,134469,0.6565330624580383
0.48394444584846497,1,47220,0.7257851362228394
0.4805075228214264,0,139303,0.6549029350280762
0.4805154502391815,0,158091,0.6549181938171387
0.48783761262893677,1,73562,0.7177726626396179
0.48404833674430847,1,42867,0.7255704998970032
0.47956201434135437,0,156529,0.6530845165252686
0.4820411801338196,0,87367,0.6578595638275146
0.48087310791015625,1,42684,0.7321518659591675
0.4878830313682556,1,24746,0.7176796197891235
0.4863925576210022,1,14303,0.7207392454147339
0.48104625940322876,0,83968,0.6559405326843262
0.48017123341560364,0,91332,0.6542558073997498
0.48998385667800903,1,19695,0.7133828401565552
0.4854533076286316,1,39064,0.722672164440155
