pred,actual,seqs,loss
0.49041008949279785,0,204472,0.6741489768028259
0.49744823575019836,1,162850,0.6982637643814087
0.49407821893692017,0,134469,0.6813731789588928
0.4975825548171997,0,107960,0.6883239150047302
0.4993678033351898,1,75794,0.694412350654602
0.5010577440261841,1,7480,0.6910338997840881
0.4999561309814453,0,72024,0.6930594444274902
0.4971389174461365,1,45251,0.6988857984542847
0.5028762221336365,1,51091,0.6874112486839294
0.4919450581073761,0,251066,0.677165687084198
0.49266472458839417,0,139303,0.6785832047462463
0.49983203411102295,1,133752,0.6934831738471985
0.4949514865875244,0,134340,0.6831008195877075
0.49945855140686035,1,42867,0.6942306756973267
0.49794673919677734,0,79946,0.6890490651130676
0.4972953200340271,0,111859,0.6877524256706238
0.497723251581192,1,114418,0.6977110505104065
0.49970442056655884,0,87892,0.6925562024116516
0.4980141520500183,0,99547,0.6891833543777466
0.49336138367652893,0,240538,0.6799573302268982
0.4913400709629059,0,195398,0.6759756207466125
0.49671757221221924,0,123268,0.6866037845611572
0.4936388432979584,0,167489,0.680505096912384
0.4979332685470581,0,110696,0.6890222430229187
0.4967532753944397,0,181554,0.6866747140884399
0.5075788497924805,1,2917,0.6781032085418701
0.49978122115135193,0,111233,0.692709743976593
0.495089590549469,1,177069,0.7030165195465088
0.49808061122894287,0,87367,0.6893157362937927
0.500958263874054,1,158666,0.6912325024604797
0.4932671785354614,0,145434,0.6797714233398438
0.4937884211540222,0,137701,0.6808005571365356
0.4958997368812561,0,74702,0.6849800944328308
0.4950554668903351,0,219289,0.6833066940307617
0.5052685737609863,1,7370,0.6826651692390442
0.4986790716648102,0,91332,0.6905087828636169
0.4940861165523529,0,190795,0.681388795375824
0.4936712980270386,0,142327,0.6805692315101624
0.511002779006958,1,1519,0.6713802814483643
0.50547856092453,1,18253,0.6822496652603149
0.49308472871780396,0,71463,0.6794114112854004
0.4971076548099518,0,146036,0.6873791813850403
0.4875260293483734,0,277917,0.6685053706169128
0.5000677704811096,0,114695,0.6932827234268188
0.48791900277137756,0,238661,0.6692724823951721
0.49760687351226807,0,98249,0.6883723735809326
0.4935906231403351,0,127696,0.6804099082946777
0.4969061017036438,0,135911,0.6869784593582153
0.5046066045761108,1,14303,0.6839761734008789
0.5021516680717468,1,12489,0.6888530850410461
0.49563443660736084,0,144199,0.6844539642333984
0.4962644875049591,1,102108,0.7006462812423706
0.5037873983383179,1,23459,0.6856009364128113
0.505959689617157,1,7445,0.6812982559204102
0.4923829436302185,0,113668,0.6780279278755188
0.49841296672821045,0,83968,0.6899781227111816
0.4917702376842499,0,216753,0.6768216490745544
0.4965483248233795,0,66663,0.6862675547599792
0.5034238696098328,1,15245,0.686322808265686
0.49750199913978577,0,156529,0.6881636381149292
0.49394509196281433,0,127278,0.6811100840568542
0.5060014128684998,1,1741,0.6812158226966858
0.4942902624607086,0,145881,0.6817924380302429
0.4970758855342865,1,96926,0.6990125775337219
0.4948875904083252,0,147543,0.6829742789268494
0.49567726254463196,0,166515,0.6845388412475586
0.4998703896999359,1,39064,0.6934064626693726
0.5067483186721802,1,1550,0.6797407865524292
0.49790796637535095,1,73562,0.6973400115966797
0.499700665473938,1,17780,0.693746030330658
0.49733179807662964,1,25399,0.6984978914260864
0.49427324533462524,0,106275,0.6817587614059448
0.49502456188201904,0,109544,0.6832454800605774
0.5092034339904785,1,1147,0.6749076843261719
0.4912637770175934,0,107455,0.6758255958557129
0.49173974990844727,0,177046,0.6767616868019104
0.4950745105743408,0,92854,0.6833444237709045
0.49563339352607727,0,64456,0.6844518780708313
0.498342901468277,1,78545,0.696466863155365
0.5029355883598328,1,13745,0.6872931718826294
0.4964068830013275,0,126860,0.6859866380691528
0.5026823282241821,1,12369,0.6877968907356262
0.499151349067688,1,90600,0.6948459148406982
0.4991813004016876,1,24746,0.6947859525680542
0.4919603168964386,0,70398,0.6771957278251648
0.501091718673706,1,19695,0.6909661293029785
0.4998975694179535,1,20990,0.6933520436286926
0.4913715124130249,0,156584,0.6760374307632446
0.49806299805641174,1,27231,0.6970286965370178
0.495166152715683,0,141953,0.6835259199142456
0.4987712502479553,1,46796,0.6956077218055725
0.49631741642951965,0,144068,0.6858090162277222
0.49407005310058594,0,162601,0.6813570857048035
0.5011696219444275,1,42684,0.6908106803894043
0.5046452879905701,1,7177,0.6838995218276978
0.4890003800392151,0,256067,0.6713864207267761
0.49468469619750977,0,93980,0.6825726628303528
0.5049571394920349,1,8244,0.6832817196846008
0.49509111046791077,0,158091,0.6833772659301758
0.49716174602508545,0,90302,0.6874867081642151
0.5015961527824402,1,67125,0.6899599432945251
0.4965912401676178,1,238997,0.699988067150116
0.4951387941837311,0,61602,0.6834717392921448
0.49438440799713135,0,222609,0.6819785833358765
0.5024740695953369,1,46182,0.6882112622261047
0.5001233220100403,1,47220,0.6929005980491638
0.49517714977264404,1,68651,0.702839732170105
0.49124541878700256,0,80133,0.6757895350456238
0.49665504693984985,0,152433,0.6864795684814453
0.4996275007724762,1,41038,0.6938924789428711
0.4983554482460022,1,29722,0.6964417099952698
